subject_id	subject_label	predicate_id	object_id	object_label	object_category	mapping_justification	comment	mapping_group
C12403	OVIDUCT	skos:exactMatch	31435000	Fallopian tube structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12229	PALATE	skos:exactMatch	72914001	Palatal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12230	PALATE, HARD	skos:exactMatch	90228003	Hard palate structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12231	PALATE, SOFT	skos:exactMatch	49460000	Soft palate structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12393	PANCREAS	skos:exactMatch	15776009	Pancreatic structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C119578	PAPILLA, DUODENAL	skos:exactMatch	78540008	Duodenal papilla structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12763	PARANASAL SINUS	skos:exactMatch	2095001	Nasal sinus structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77660	PAW	skos:narrowMatch	85562004	Hand structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The entire structure distal to the ankle joint/tarsus or wrist joint/carpus in quadruped animals	1
C77660	PAW	skos:broadMatch	66019005	Limb structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The entire structure distal to the ankle joint/tarsus or wrist joint/carpus in quadruped animals	3
C77660	PAW	skos:narrowMatch	56459004	Foot structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The entire structure distal to the ankle joint/tarsus or wrist joint/carpus in quadruped animals	2
C12409	PENIS	skos:exactMatch	18911002	Penile structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13005	PERICARDIUM	skos:exactMatch	76848001	Pericardial structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33301	PERINEUM	skos:exactMatch	38864007	Perineal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12770	PERITONEUM	skos:exactMatch	15425007	Peritoneum (serous membrane) structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12771	PEYER'S PATCH	skos:exactMatch	267190001	Structure of aggregated lymphoid follicle of small intestine	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12425	PHARYNX	skos:exactMatch	54066008	Pharyngeal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12292	PINNA	skos:exactMatch	28347008	External ear structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13272	PLACENTA	skos:exactMatch	78067005	Placental structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13356	PLASMA	skos:exactMatch	50863008	Plasma	Observation | Substance	semapv:ManualMappingCuration		1
C12469	PLEURA	skos:exactMatch	3120008	Pleural structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12323	PREPUCE	skos:exactMatch	17880006	Preputial structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C111301	PROVENTRICULUS	skos:broadMatch	69695003	Stomach structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The portion of the stomach of some non-mammalian species located between the thoracic esophagus and the ventriculus	1
C12887	RENAL PELVIS	skos:exactMatch	25990002	Renal pelvis structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C176412	REPRODUCTIVE TISSUE	skos:exactMatch	245500007	Structure of anatomical reproductive system	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33467	RETE TESTIS	skos:exactMatch	14221007	Structure of rete testis	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C98777	RETICULUM	skos:broadMatch	69695003	Stomach structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	Smallest forestomach of ruminants with complex honeycomb folding of mucosa	1
C12298	RETROPERITONEUM	skos:exactMatch	82849001	Retroperitoneal compartment structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C179828	ROUND WINDOW NICHE	skos:exactMatch	28784008	Structure of cochlear window	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C98778	RUMEN	skos:broadMatch	69695003	Stomach structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	Largest forestomach of ruminants where bacterial fermentation occurs	1
C125896	SAC, ANAL	skos:broadMatch	2789006	Apocrine gland structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	Animal specific. Mapped uphill to Apocrione gland.	1
C14128	SAC, YOLK	skos:exactMatch	26190007	Yolk sac structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13275	SALIVA	skos:exactMatch	256897009	Saliva	Observation | Substance	semapv:ManualMappingCuration		1
C12785	SCROTUM	skos:exactMatch	20233005	Scrotal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C179829	SECONDARY TYMPANIC MEMBRANE	skos:exactMatch	279768004	Secondary tympanic membrane	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13277	SEMEN	skos:exactMatch	734846002	Semen component	Observation | Substance	semapv:ManualMappingCuration		1
C13325	SERUM	skos:exactMatch	67922002	Serum	Observation | Substance	semapv:ManualMappingCuration		1
C33556	SINUS	skos:exactMatch	419351001	Sinus	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C77676	SITE, APPLICATION	skos:exactMatch	39801007	Application site	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77677	SITE, BIOPSY	skos:exactMatch	396991001	Biopsy site	Observation | Observable Entity	semapv:ManualMappingCuration		1
C92596	SITE, CATHETER	skos:exactMatch	246283002	Site of catheter	Observation | Attribute	semapv:ManualMappingCuration		1
C77685	SITE, EXTERIORIZATION	skos:exactMatch	363123009	Exteriorization by anatomic site	Procedure | Procedure	semapv:ManualMappingCuration		1
C77678	SITE, IMPLANTATION	skos:exactMatch	246314000	Site of implantation	Observation | Attribute	semapv:ManualMappingCuration		1
C77679	SITE, INFUSION	skos:narrowMatch	13136005	Injection site	Observation | Morph Abnormality	semapv:ManualMappingCuration	The anatomic site through which fluid is introduced into the body	1
C77680	SITE, INJECTION	skos:exactMatch	13136005	Injection site	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C77681	SITE, INJURY	skos:broadMatch	123037004	Body structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The anatomic site at which damage or harm was suffered.	1
C77682	SITE, MICROCHIP	skos:exactMatch	423727002	Microchip identification implant	Device | Physical Object	semapv:ManualMappingCuration		1
C147512	SITE, SUBCUTANEOUS PORT	skos:exactMatch	398013009	Implantable venous access port	Device | Physical Object	semapv:ManualMappingCuration		1
C77683	SITE, SURGICAL	skos:exactMatch	260737006	Site of incision	Observation | Attribute	semapv:ManualMappingCuration		1
C77684	SITE, TATTOO	skos:exactMatch	42872418	Tattoo of skin	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C48322	SITE, UNCERTAIN PRIMARY	skos:exactMatch	255052006	Malignant tumor of unknown origin	Condition | Clinical Finding	semapv:ManualMappingCuration	Referring to the fact that the original site of growth of a metastatic cancer is unknown or uncertain	1
C12470	SKIN	skos:exactMatch	39937001	Skin structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92441	SKIN/SUBCUTIS	skos:exactMatch	127856007	Skin and/or subcutaneous tissue structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92437	SMALL COLON	skos:broadMatch	71854001	Colon structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The terminal part of the colon of the horse with a reduced diameter	1
C12386	SMALL INTESTINE	skos:exactMatch	30315005	Small intestinal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12263	SMALL INTESTINE, DUODENUM	skos:exactMatch	38848004	Duodenal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12387	SMALL INTESTINE, ILEUM	skos:exactMatch	34516001	Ileal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C179830	SMALL INTESTINE, JEJUNOILEUM	skos:broadMatch	30315005	Structure of small intestine	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	A region of the small intestine of some animals, between the duodenum and colon, wherein the jejunum and ileum are co-located but not spatially distinct from each other	1
C12388	SMALL INTESTINE, JEJUNUM	skos:exactMatch	21306003	Jejunal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C88024	SMALL INTESTINE, SACCULUS ROTUNDUS	skos:broadMatch	34516001	Ileal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	An anatomic structure exclusive to rabbits that is located at the terminal part of the ileum	1
C12998	SPINAL COLUMN	skos:exactMatch	421060004	Structure of vertebral column	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12464	SPINAL CORD	skos:exactMatch	2748008	Spinal cord structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12892	SPINAL CORD, CERVICAL	skos:exactMatch	54785003	Cervical spinal cord structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12895	SPINAL CORD, LUMBAR	skos:exactMatch	60051002	Lumbar spinal cord structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12896	SPINAL CORD, SACRAL	skos:exactMatch	11478001	Sacral spinal cord structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12894	SPINAL CORD, THORACIC	skos:exactMatch	50800009	Thoracic spinal cord structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92438	SPIRAL COLON	skos:broadMatch	71854001	Colon structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The ascending colon of the ruminants and pigs	1
C12432	SPLEEN	skos:exactMatch	78961009	Splenic structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12391	STOMACH	skos:exactMatch	69695003	Stomach structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12256	STOMACH, CARDIA	skos:exactMatch	62898002	Cardia structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12257	STOMACH, FUNDUS	skos:exactMatch	414003	Gastric fundus structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77661	STOMACH, GLANDULAR	skos:broadMatch	78653002	Gastric mucous membrane structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The portion of the stomach that contains glandular mucosa	1
C77662	STOMACH, NONGLANDULAR	skos:broadMatch	78653002	Gastric mucous membrane structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The portion of the stomach that contains stratified squamous mucosa	1
C12260	STOMACH, PYLORUS	skos:exactMatch	280119005	Pyloric structure of stomach	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33645	SUBCUTIS	skos:exactMatch	71966008	Subcutaneous tissue structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13280	SWEAT	skos:exactMatch	74616000	Sweat	Observation | Substance	semapv:ManualMappingCuration		1
C12473	SYNOVIAL MEMBRANE	skos:exactMatch	64331004	Synovial membrane structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C111323	SYRINX	skos:broadMatch	46105003	Vocal cord structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The vocal organ of a bird located near the tracheal bifurcation	1
C77663	TAIL	skos:broadMatch	38866009	Body part structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	A flexible appendage caudal to the sacrum	1
C33739	TEAR	skos:exactMatch	40431001	Tears	Observation | Substance	semapv:ManualMappingCuration		1
C77664	TEAT	skos:broadMatch	24142002	Nipple structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	A specialized type of nipple distinguished by its large cistern (lactiferous sinus) that connects to the exterior through the teat canal	1
C13045	TENDON	skos:exactMatch	13024002	Tendon structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C96299	TENDON SHEATH	skos:exactMatch	15434002	Tendon sheath structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C32043	TENDON, CALCANEAL	skos:exactMatch	61352006	Structure of achilles tendon	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12412	TESTIS	skos:exactMatch	40689003	Testis structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77668	TESTIS/EPIDIDYMIS	skos:exactMatch	87644002	Epididymis structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77668	TESTIS/EPIDIDYMIS	skos:exactMatch	40689003	Testis structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C62484	THORACIC WALL	skos:exactMatch	78904004	Chest wall structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12433	THYMUS	skos:exactMatch	9875009	Thymus gland structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C132256	TISSUE, UNSPECIFIED	skos:exactMatch	430304001	Specimen from unspecified body site	Specimen | Specimen	semapv:ManualMappingCuration		1
C12422	TONGUE	skos:exactMatch	21974007	Tongue structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12802	TONSIL	skos:exactMatch	75573002	Tonsillar structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C32988	TONSIL, LINGUAL	skos:exactMatch	2048000	Lingual tonsil structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33250	TONSIL, PALATINE	skos:exactMatch	75573002	Tonsillar structure (palatine)	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33318	TONSIL, PHARYNGEAL	skos:exactMatch	55940004	Adenoidal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12506	TOOTH	skos:exactMatch	38199008	Tooth structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C32258	TOOTH, CANINE	skos:exactMatch	45208001	Structure of canine tooth	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C32769	TOOTH, INCISOR	skos:exactMatch	78509001	Structure of incisor tooth	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33136	TOOTH, MOLAR	skos:exactMatch	76928009	Structure of molar tooth	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C32201	TOOTH, PREMOLAR	skos:exactMatch	76424003	Structure of premolar tooth	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12428	TRACHEA	skos:exactMatch	44567001	Tracheal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33822	TUNICA VAGINALIS	skos:exactMatch	12817009	Tunica vaginalis structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C112425	TYMPANIC BULLA	skos:exactMatch	181381004	Jugular body	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12502	TYMPANIC MEMBRANE	skos:exactMatch	42859004	Tympanic membrane structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12416	URETER	skos:exactMatch	87953007	Ureteric structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12417	URETHRA	skos:exactMatch	13648007	Urethral structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12414	URINARY BLADDER	skos:exactMatch	89837001	Urinary bladder structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C13283	URINE	skos:exactMatch	78014005	Urine	Observation | Substance	semapv:ManualMappingCuration		1
C161570	UTERINE HORN	skos:exactMatch	245499003	Cornu of Fallopian tube	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12405	UTERUS	skos:exactMatch	35039007	Uterine structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92436	UTERUS/CERVIX	skos:exactMatch	35039007	Uterine structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92436	UTERUS/CERVIX	skos:exactMatch	71252005	Cervix uteri structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77672	UTERUS/OVARY	skos:exactMatch	35039007	Uterine structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77672	UTERUS/OVARY	skos:exactMatch	15497006	Ovarian structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12407	VAGINA	skos:exactMatch	76784001	Vaginal structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12670	VALVE, AORTIC	skos:exactMatch	34202007	Aortic valve structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12729	VALVE, CARDIAC	skos:exactMatch	17401000	Cardiac valve structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12753	VALVE, LEFT ATRIOVENTRICULAR	skos:exactMatch	91134007	Mitral valve structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12775	VALVE, PULMONARY	skos:exactMatch	39057004	Pulmonary valve structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12805	VALVE, RIGHT ATRIOVENTRICULAR	skos:exactMatch	46030003	Tricuspid valve structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12813	VAS DEFERENS	skos:exactMatch	57671007	Vas deferens structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12814	VEIN	skos:exactMatch	29092000	Venous structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77673	VEIN, AURICULAR	skos:narrowMatch	58199002	Structure of anterior auricular vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	One of the veins of the pinna; in general these veins anastmose with each other or drain into the internal maxillary or superficial temporal vein	2
C77673	VEIN, AURICULAR	skos:narrowMatch	5115006	Structure of posterior auricular vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	One of the veins of the pinna; in general these veins anastmose with each other or drain into the internal maxillary or superficial temporal vein	1
C12883	VEIN, BRACHIAL	skos:exactMatch	20115005	Structure of brachial vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92598	VEIN, CAUDAL	skos:broadMatch	29092000	Venous structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	A vein in the tail of some species	1
C32286	VEIN, CEPHALIC	skos:exactMatch	20699002	Structure of cephalic vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12716	VEIN, FEMORAL	skos:exactMatch	83419000	Femoral vein structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12738	VEIN, JUGULAR	skos:exactMatch	63190004	Structure of jugular vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C53055	VEIN, MESENTERIC	skos:exactMatch	128583004	Structure of mesenteric vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33343	VEIN, PORTAL	skos:exactMatch	32764006	Portal vein structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12776	VEIN, PULMONARY	skos:exactMatch	122972007	Pulmonary venous structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33462	VEIN, RENAL	skos:exactMatch	56400007	Structure of renal vein	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33511	VEIN, SAPHENA	skos:exactMatch	362072009	Saphenous vein structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C12817	VEIN, VENA CAVA	skos:exactMatch	35532006	Vena caval structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C114236	VENTRICULUS	skos:broadMatch	69695003	Stomach structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	The portion of the stomach of some non-mammalian species located between the proventriculus and the small intestine	1
C12679	VESSEL, BLOOD	skos:exactMatch	59820001	Blood vessel structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C33038	VESSEL, LYMPHATIC	skos:exactMatch	83555006	Structure of lymphatic vessel	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77666	VOMITUS	skos:exactMatch	1985008	Vomitus	Observation | Substance	semapv:ManualMappingCuration		1
C12408	VULVA	skos:exactMatch	45292006	Vulval structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C77665	WHOLE ANIMAL	skos:exactMatch	123037004	Body Structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C41067	WHOLE BLOOD	skos:exactMatch	258580003	Whole blood sample	Specimen | Specimen	semapv:ManualMappingCuration		1
